Note_number,Onset_time_in_sec,Offset_time_in_sec,Duration,Pitch,KeyPos_x,KeyPos_y,Onset_velocity,Offset_velocity
940,136.8,137.93875,1.13875,70.0,5,1,87.0,0
941,136.8,137.93875,1.13875,73.0,7,1,87.0,0
942,136.8,137.93875,1.13875,79.0,11,0,87.0,0
947,138.0,138.56875,0.56875,69.0,5,0,81.0,0
948,138.0,138.56875,0.56875,72.0,7,0,81.0,0
949,138.0,138.56875,0.56875,77.0,10,0,81.0,0
951,138.9,139.18375,0.28375,79.0,11,0,75.0,0
952,139.2,139.34125,0.14125,81.0,12,0,75.0,0
954,139.35,139.49125,0.14125,80.0,11,1,75.0,0
955,139.5,139.64875,0.14875,81.0,12,0,75.0,0
958,139.8,139.94875,0.14875,84.0,14,0,75.0,0
961,140.1,140.24125,0.14125,79.0,11,0,75.0,0
963,140.25,140.39125,0.14125,78.0,10,1,75.0,0
964,140.4,140.54875,0.14875,79.0,11,0,75.0,0
967,140.7,140.84875,0.14875,84.0,14,0,75.0,0
970,141.0,141.56875,0.56875,77.0,10,0,75.0,0
979,142.5,142.64125,0.14125,77.0,10,0,75.0,0
982,142.65,142.79125,0.14125,76.0,9,0,75.0,0
983,142.8,142.94125,0.14125,74.0,8,0,75.0,0
985,142.95,143.09125,0.14125,73.0,7,1,75.0,0
986,143.1,143.24875,0.14875,74.0,8,0,75.0,0
989,143.4,143.54875,0.14875,77.0,10,0,75.0,0
992,143.7,143.84125,0.14125,79.0,11,0,75.0,0
994,143.85,143.99125,0.14125,78.0,10,1,75.0,0
995,144.0,144.14875,0.14875,79.0,11,0,75.0,0
998,144.3,144.44875,0.14875,84.0,14,0,75.0,0
1001,144.6,145.16875,0.56875,81.0,12,0,75.0,0
1010,146.1,146.24125,0.14125,77.0,10,0,75.0,0
1013,146.25,146.39125,0.14125,79.0,11,0,75.0,0
1014,146.4,146.54125,0.14125,81.0,12,0,75.0,0
1016,146.55,146.69125,0.14125,80.0,11,1,75.0,0
1017,146.7,146.84875,0.14875,81.0,12,0,75.0,0
1020,147.0,147.14875,0.14875,84.0,14,0,75.0,0
1023,147.3,147.44125,0.14125,79.0,11,0,75.0,0
1025,147.45,147.59125,0.14125,78.0,10,1,75.0,0
1026,147.6,147.74875,0.14875,79.0,11,0,75.0,0
1029,147.9,148.04875,0.14875,84.0,14,0,75.0,0
1032,148.2,148.76875,0.56875,77.0,10,0,75.0,0
1041,149.7,149.84125,0.14125,77.0,10,0,75.0,0
1044,149.85,149.99125,0.14125,76.0,9,0,75.0,0
1045,150.0,150.14125,0.14125,73.0,7,1,75.0,0
1047,150.15,150.29125,0.14125,74.0,8,0,75.0,0
1048,150.3,150.44875,0.14875,77.0,10,0,75.0,0
1051,150.6,150.74875,0.14875,81.0,12,0,75.0,0
1054,150.9,151.04125,0.14125,77.0,10,0,75.0,0
1056,151.05,151.19125,0.14125,78.0,10,1,75.0,0
1057,151.2,151.34875,0.14875,79.0,11,0,75.0,0
1060,151.5,151.64875,0.14875,84.0,14,0,75.0,0
1063,151.8,152.36875,0.56875,77.0,10,0,75.0,0
1070,153.3,153.44125,0.14125,89.0,17,0,75.0,0
1071,153.45,153.592533,0.142533,91.0,18,0,75.0,0
1072,153.601362,154.216768,0.615406,84.0,14,0,75.0,0
1074,153.633185,154.215471,0.582286,89.0,17,0,75.0,0
1075,153.666281,154.215471,0.54919,93.0,19,0,75.0,0
1077,154.218065,154.518329,0.300264,96.0,21,0,75.0,0
1079,154.535525,155.187808,0.652283,84.0,14,0,75.0,0
1081,154.567888,155.186432,0.618544,88.0,16,0,75.0,0
1082,154.60025,155.186432,0.586182,91.0,18,0,75.0,0
1084,155.189183,155.507645,0.318462,96.0,21,0,75.0,0
1086,155.525883,156.218941,0.693058,81.0,12,0,75.0,0
1088,155.558816,156.217479,0.658663,86.0,15,0,75.0,0
1089,155.591748,156.217479,0.625731,89.0,17,0,75.0,0
1091,156.220403,156.559816,0.339413,93.0,19,0,75.0,0
1093,156.579254,157.31944,0.740186,79.0,11,0,75.0,0
1095,156.611345,157.317877,0.706532,84.0,14,0,75.0,0
1096,156.644963,157.317877,0.672914,88.0,16,0,75.0,0
1098,157.321002,157.683854,0.362852,84.0,14,0,75.0,0
1100,157.704634,158.49831,0.793676,77.0,10,0,75.0,0
1102,157.737356,158.496633,0.759277,82.0,12,1,75.0,0
1103,157.770079,158.496633,0.726554,86.0,15,0,75.0,0
1105,158.499988,158.890291,0.390303,91.0,18,0,75.0,0
1107,158.912643,159.335774,0.423131,79.0,11,0,75.0,0
1109,158.944378,159.766309,0.821931,84.0,14,0,75.0,0
1110,158.977875,159.766309,0.788434,89.0,17,0,75.0,0
1112,159.769927,160.191547,0.42162,88.0,16,0,75.0,0
1114,160.215692,161.62882,1.413128,77.0,10,0,75.0,0
1116,160.248135,161.626797,1.378662,81.0,12,0,75.0,0
1117,160.280578,161.626797,1.346219,84.0,14,0,75.0,0
1118,160.313021,161.626797,1.313776,89.0,17,0,75.0,0
1121,161.630843,163.128759,1.497916,89.0,17,0,75.0,0
1123,161.662093,163.126676,1.464583,93.0,19,0,75.0,0
1124,161.695426,163.126676,1.43125,96.0,21,0,75.0,0
1125,161.728759,163.126676,1.397917,101.0,24,0,75.0,0
